"Etotal in eV, Edisp in eV, Vibfreq in 1/cm"																																																																			
v1.0																																																																			
Name	Surface	Functional	Kpoints	NumC	NumH	NumO	NumN	Spin	Etotal	Edisp	NumVibFreq	VibFreq	TotEngPath	VibFreqPath																																																					
H1Bz-briB-fcc	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.7085	-56.9729	39	3099.5468	3079.6463	3034.6154	3034.0282	3014.3019	3009.43	2870.5689	1409.9566	1393.1821	1362.9382	1325.1551	1315.6606	1281.8435	1224.8646	1155.2482	1134.926	1069.2663	1049.8514	1039.2543	976.8822	963.7693	932.9362	907.8277	896.285	848.3318	838.1944	808.567	782.5962	604.7052	550.4429	538.0612	523.2647	443.721	397.6853	352.8894	315.1629	166.5643	154.9933	140.3491	C:\Users\Gu\Desktop\Checking\11-20\TotalEnergies\H1Bz-briB-fcc\	C:\Users\Gu\Desktop\Checking\11-20\VibrationalFrequencies\H1Bz-briB-fcc\															
H1Bz-briB-hcp	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.733	-56.9602	39	3098.7214	3081.0587	3039.9797	3035.0257	3012.4843	2998.2731	2870.4903	1409.5765	1392.9716	1362.5983	1326.0525	1316.1516	1281.9087	1224.9398	1154.552	1134.5908	1070.0055	1048.7873	1038.632	975.1897	962.1162	932.3745	908.1806	896.0458	845.5965	838.8328	809.3318	782.959	604.2818	549.2371	538.5281	521.4485	445.2703	397.0445	354.7398	317.5956	168.2942	152.4084	139.9721	C:\Users\Gu\Desktop\Checking\11-20\TotalEnergies\H1Bz-briB-hcp\	C:\Users\Gu\Desktop\Checking\11-20\VibrationalFrequencies\H1Bz-briB-hcp\															
H1Bz-hol-fcc	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.5722	-56.9787	39	3112.3462	3098.7215	3090.8273	3081.8739	3048.2106	2989.9887	2886.6207	1434.988	1397.1425	1385.6202	1360.8268	1341.7703	1294.6151	1262.2788	1152.7622	1135.1125	1118.6369	1056.5768	1017.3988	964.2668	955.704	940.596	898.7167	876.8198	862.4447	831.0718	824.1537	800.0042	586.9645	557.9212	531.0773	499.0646	396.2858	370.2081	324.3836	280.3231	140.8205	122.0835	120.1983	C:\Users\Gu\Desktop\Checking\11-20\TotalEnergies\H1Bz-hol-fcc\	C:\Users\Gu\Desktop\Checking\11-20\VibrationalFrequencies\H1Bz-hol-fcc\															
H1Bz-hol-hcp	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.6026	-56.9851	39	3104.1993	3090.7319	3088.6963	3073.5535	3046.1744	2998.1171	2874.5716	1432.6739	1398.4778	1389.0743	1359.7623	1341.0906	1294.4861	1261.6777	1153.561	1134.3453	1116.6931	1055.5307	1020.5685	968.1966	955.5019	940.7176	897.669	875.6648	859.197	828.7791	823.9038	802.6561	592.2479	558.7488	530.5825	499.4921	403.8433	366.7419	326.0017	290.8873	138.7173	125.1638	114.7286	C:\Users\Gu\Desktop\Checking\11-20\TotalEnergies\H1Bz-hol-hcp\	C:\Users\Gu\Desktop\Checking\11-20\VibrationalFrequencies\H1Bz-hol-hcp\															
H1234Bz-briA-hcp	Pt_5x5	PBE_D3	3*3*1	6	10	0	0	0	-728.3961	-57.0135	48	3039.6633	3027.4649	3026.3813	3008.8675	3002.9391	2998.599	2909.2146	2907.3626	2699.417	2684.8833	1452.1879	1412.5738	1402.1922	1394.5093	1388.5319	1345.7009	1338.5376	1317.1718	1295.9408	1267.1073	1225.674	1213.389	1186.845	1155.0988	1114.5922	1082.7949	1070.7638	992.9439	986.1747	926.9574	926.4108	889.0887	857.8931	823.9186	796.8756	700.035	657.7451	494.1993	493.7503	441.4498	313.7185	219.9743	202.1462	178.6388	157.693	84.2505	82.6052	51.6143	C:\Users\Gu\Desktop\Checking\11-26\TotalEnergies\H1234Bz-briA-hcp\	C:\Users\Gu\Desktop\Checking\11-26\VibrationalFrequencies\H1234Bz-briA-hcp\						
H1234Bz-hol-hcp	Pt_5x5	PBE_D3	3*3*1	6	10	0	0	0	-728.6162	-56.9898	48	3019.3805	3011.2842	2999.8812	2996.9962	2985.4735	2959.457	2906.4548	2903.8655	2896.768	2613.1968	1429.8258	1413.263	1401.6183	1383.3909	1332.4553	1326.7804	1305.9432	1302.7182	1280.3886	1255.041	1220.2389	1195.78	1146.232	1139.759	1102.3113	1075.1413	1060.2343	1012.2808	989.8646	967.0065	928.0074	868.2608	859.7827	842.883	781.4297	721.4203	647.4252	529.026	493.8916	464.2621	384.5442	280.8715	230.0579	191.4378	146.1305	119.6775	81.9236	50.0449	C:\Users\Gu\Desktop\Checking\11-26\TotalEnergies\H1234Bz-hol-hcp\	C:\Users\Gu\Desktop\Checking\11-26\VibrationalFrequencies\H1234Bz-hol-hcp\						
H1245Bz-bri	Pt_5x5	PBE_D3	3*3*1	6	10	0	0	0	-728.4752	-57.0408	48	2989.2988	2986.4812	2981.7717	2980.9598	2966.7095	2963.8154	2924.1499	2920.0866	2905.3592	2900.7588	1423.9199	1408.324	1405.7672	1394.9931	1323.1718	1319.8406	1299.7588	1289.1235	1269.106	1220.6372	1207.7686	1194.1034	1164.0673	1124.9723	1098.7474	1090.244	1048.8437	1029.367	1011.8744	991.7626	874.8092	861.2753	842.0313	812.5629	789.4068	765.7835	724.5921	556.7097	491.7274	441.5034	429.6124	256.063	254.3206	248.5232	183.7314	83.113	80.4439	32.2774	C:\Users\Gu\Desktop\Checking\11-26\TotalEnergies\H1245Bz-bri\	C:\Users\Gu\Desktop\Checking\11-26\VibrationalFrequencies\H1245Bz-bri\						
H12Bz-holB-hcp	Pt_5x5	PBE_D3	3*3*1	6	8	0	0	0	-720.8662	-56.997	42	3096.9249	3089.8721	3082.8245	3077.2958	2978.8624	2964.8755	2944.4332	2927.6492	1451.0627	1425.5513	1401.7699	1393.4703	1370.0893	1333.1859	1306.8366	1274.5415	1228.2747	1185.4823	1168.0514	1139.467	1083.705	992.2467	968.9725	959.1928	888.2962	883.2499	874.8898	839.6147	838.6416	790.5677	742.6042	544.5323	532.1741	521.3628	388.8743	344.1375	317.3166	217.2899	131.122	121.5547	99.1429	26.6435	C:\Users\Gu\Desktop\Checking\11-26\TotalEnergies\H12Bz-holB-hcp\	C:\Users\Gu\Desktop\Checking\11-26\VibrationalFrequencies\H12Bz-holB-hcp\												
H12Bz-briB	Pt_5x5	PBE_D3	3*3*1	6	8	0	0	0	-720.8114	-56.9851	42	3075.7627	3060.5218	3031.115	3023.9004	3020.0908	2989.2125	2925.7832	2560.3855	1419.3199	1403.2391	1389.5901	1360.9198	1322.6065	1305.4235	1284.0647	1234.1883	1193.2065	1153.3268	1118.8283	1080.0056	1073.5746	1012.836	959.8787	939.7819	928.1498	893.5141	881.2533	851.5803	814.3954	779.9694	687.3258	566.3678	532.5983	509.6109	438.036	388.4414	341.9263	231.254	208.2269	150.4636	117.6531	107.498	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\TotalEnergies\H12Bz-briB\	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\VibrationalFrequencies\H12Bz-briB\												
H1Bz-briA-fcc	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.6137	-56.9937	39	3094.9028	3082.4264	3080.8368	3064.1874	3052.7638	2905.3663	2864.604	1447.3433	1390.6164	1374.7545	1364.4262	1353.7047	1304.9989	1293.4379	1147.256	1139.7998	1133.3133	1056.6953	1004.8142	951.4378	948.3309	913.2689	908.4989	867.7428	857.8113	840.1298	826.4933	793.9882	594.8484	560.0016	537.5632	450.4203	401.381	356.1008	326.3951	250.9649	139.4786	128.896	127.8416	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\TotalEnergies\H1Bz-briA-fcc\	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\VibrationalFrequencies\H1Bz-briA-fcc\															
H1Bz-briA-hcp	Pt_5x5	PBE_D3	3*3*1	6	7	0	0	0	-717.6213	-56.9909	39	3091.6444	3083.8562	3077.8412	3070.3421	3060.2954	2910.4499	2870.0297	1443.1211	1386.6362	1377.7336	1363.7156	1354.0569	1302.2795	1292.2265	1147.5986	1137.1739	1131.9597	1056.7222	1002.7906	950.5715	947.1467	912.4805	910.3085	861.3082	854.1269	840.5507	827.2611	794.8743	599.5796	561.112	537.3603	448.3634	403.5156	351.3636	319.5833	255.8713	135.1876	127.1073	117.4799	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\TotalEnergies\H1Bz-briA-hcp\	C:\Users\Gu\Desktop\Checking\11-29\GA\GA_molecules\VibrationalFrequencies\H1Bz-briA-hcp\															
